Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
9/9/2007;04:23:00;0.194;0.076;239.420;0.800;0.000;0.000;0.000
9/9/2007;06:03:00;0.124;0.000;240.170;0.600;0.000;0.000;0.000
9/9/2007;07:43:00;0.346;0.258;239.170;1.800;0.000;1.000;0.000
9/9/2007;09:23:00;0.458;0.000;237.990;1.800;0.000;0.000;0.000
9/9/2007;11:03:00;0.318;0.076;239.130;1.400;0.000;0.000;0.000
9/9/2007;12:43:00;1.288;0.056;236.160;5.400;0.000;1.000;17.000
9/9/2007;14:23:00;5.012;0.100;234.450;21.800;0.000;57.000;17.000
9/9/2007;16:03:00;1.372;0.000;238.390;5.800;0.000;0.000;17.000
9/9/2007;17:43:00;0.466;0.234;240.330;2.200;0.000;2.000;0.000
9/9/2007;19:23:00;3.538;0.220;233.410;15.200;0.000;34.000;17.000
9/9/2007;21:03:00;3.178;0.062;235.780;13.400;0.000;0.000;18.000
9/9/2007;22:43:00;1.616;0.114;239.550;6.800;0.000;1.000;0.000
10/9/2007;00:23:00;1.278;0.074;243.170;5.200;0.000;0.000;18.000
10/9/2007;02:03:00;0.204;0.100;238.340;1.000;0.000;0.000;0.000
10/9/2007;03:43:00;0.196;0.064;239.470;1.000;0.000;0.000;0.000
10/9/2007;05:23:00;0.290;0.216;238.110;1.400;0.000;2.000;0.000
10/9/2007;07:03:00;1.952;0.000;236.600;8.200;0.000;0.000;17.000
10/9/2007;08:43:00;0.300;0.238;242.670;1.600;0.000;0.000;0.000
10/9/2007;10:23:00;0.208;0.102;237.430;1.000;0.000;1.000;0.000
10/9/2007;12:03:00;0.226;0.124;240.630;1.000;0.000;0.000;0.000
10/9/2007;13:43:00;0.198;0.098;241.150;1.000;0.000;0.000;0.000
10/9/2007;15:23:00;0.212;0.118;241.760;1.000;0.000;2.000;0.000
10/9/2007;17:03:00;0.216;0.126;240.820;1.000;0.000;0.000;0.000
10/9/2007;18:43:00;0.262;0.094;240.290;1.200;0.000;0.000;0.000
10/9/2007;20:23:00;2.924;0.270;236.770;12.400;2.000;1.000;18.000
10/9/2007;22:03:00;2.792;0.082;235.660;11.800;0.000;0.000;17.000
10/9/2007;23:43:00;0.338;0.158;244.660;1.600;0.000;0.000;0.000
11/9/2007;01:23:00;0.200;0.102;242.410;0.800;0.000;1.000;0.000
11/9/2007;03:03:00;0.284;0.218;242.620;1.400;0.000;0.000;0.000
11/9/2007;04:43:00;0.110;0.000;242.250;0.600;0.000;0.000;0.000
11/9/2007;06:23:00;0.466;0.180;241.400;2.000;0.000;1.000;0.000
11/9/2007;08:03:00;0.208;0.104;240.110;1.000;0.000;0.000;0.000
11/9/2007;09:43:00;0.106;0.000;238.150;0.400;0.000;0.000;0.000
11/9/2007;11:23:00;0.278;0.208;236.360;1.400;0.000;1.000;0.000
11/9/2007;13:03:00;0.170;0.064;240.740;0.800;0.000;0.000;0.000
11/9/2007;14:43:00;0.110;0.000;240.410;0.600;0.000;0.000;0.000
11/9/2007;16:23:00;1.358;0.230;239.890;5.600;0.000;1.000;17.000
11/9/2007;18:03:00;0.122;0.000;239.750;0.600;0.000;0.000;0.000
11/9/2007;19:43:00;0.220;0.126;240.480;1.000;0.000;0.000;0.000
11/9/2007;21:23:00;2.204;0.092;238.440;9.200;0.000;1.000;17.000
11/9/2007;23:03:00;1.662;0.118;240.250;6.800;0.000;0.000;18.000
12/9/2007;00:43:00;1.282;0.110;239.910;5.200;0.000;0.000;17.000
12/9/2007;02:23:00;1.350;0.210;242.040;5.600;0.000;1.000;18.000
12/9/2007;04:03:00;0.222;0.130;242.240;1.000;0.000;0.000;0.000
12/9/2007;05:43:00;0.172;0.000;240.700;1.000;0.000;0.000;0.000
12/9/2007;07:23:00;1.184;0.232;241.110;5.200;0.000;2.000;0.000
12/9/2007;09:03:00;0.120;0.000;238.730;0.600;0.000;0.000;0.000
12/9/2007;10:43:00;0.194;0.082;236.680;0.800;0.000;0.000;0.000
12/9/2007;12:23:00;0.290;0.230;237.700;1.600;0.000;1.000;0.000
12/9/2007;14:03:00;0.232;0.000;238.270;1.000;0.000;0.000;0.000
12/9/2007;15:43:00;0.290;0.224;239.780;1.400;0.000;0.000;0.000
12/9/2007;17:23:00;1.288;0.000;239.270;5.400;0.000;0.000;18.000
12/9/2007;19:03:00;0.582;0.246;239.340;2.800;0.000;0.000;0.000
12/9/2007;20:43:00;3.502;0.488;236.150;15.000;0.000;0.000;0.000
12/9/2007;22:23:00;2.582;0.248;240.880;10.800;0.000;20.000;18.000
13/9/2007;00:03:00;0.226;0.110;239.870;1.000;0.000;0.000;0.000
13/9/2007;01:43:00;0.130;0.000;241.370;0.600;0.000;0.000;0.000
13/9/2007;03:23:00;0.282;0.226;240.630;1.400;0.000;2.000;0.000
13/9/2007;05:03:00;0.130;0.000;240.660;0.600;0.000;1.000;0.000
13/9/2007;06:43:00;0.278;0.156;239.690;1.400;0.000;0.000;0.000
13/9/2007;08:23:00;1.316;0.066;239.720;5.400;0.000;2.000;17.000
13/9/2007;10:03:00;0.210;0.098;238.900;1.000;0.000;0.000;0.000
13/9/2007;11:43:00;0.142;0.000;238.020;0.800;0.000;0.000;0.000
13/9/2007;13:23:00;1.480;0.086;236.660;6.200;0.000;0.000;17.000
13/9/2007;15:03:00;0.744;0.094;240.390;3.000;0.000;2.000;0.000
13/9/2007;16:43:00;0.664;0.074;239.850;2.800;0.000;0.000;0.000
13/9/2007;18:23:00;0.730;0.096;237.740;3.000;0.000;0.000;0.000
13/9/2007;20:03:00;1.156;0.358;241.460;5.000;0.000;2.000;0.000
13/9/2007;21:43:00;2.200;0.116;236.750;9.200;1.000;17.000;0.000
13/9/2007;23:23:00;0.376;0.110;244.490;1.800;0.000;0.000;0.000
14/9/2007;01:03:00;0.348;0.082;241.090;1.600;0.000;1.000;0.000
14/9/2007;02:43:00;0.276;0.000;241.990;1.400;0.000;0.000;0.000
14/9/2007;04:23:00;0.368;0.090;240.380;1.800;0.000;0.000;0.000
14/9/2007;06:03:00;0.422;0.162;241.710;2.200;0.000;1.000;0.000
14/9/2007;07:43:00;1.864;0.146;236.870;7.800;0.000;0.000;17.000
14/9/2007;09:23:00;1.200;0.064;233.900;5.000;0.000;0.000;17.000
14/9/2007;11:03:00;0.298;0.228;237.250;1.600;0.000;1.000;0.000
14/9/2007;12:43:00;0.200;0.092;239.910;0.800;0.000;0.000;0.000
14/9/2007;14:23:00;0.120;0.000;238.140;0.600;0.000;0.000;0.000
14/9/2007;16:03:00;0.290;0.242;239.910;1.600;0.000;1.000;0.000
14/9/2007;17:43:00;0.220;0.130;241.940;1.000;0.000;0.000;0.000
14/9/2007;19:23:00;0.120;0.000;238.530;0.600;0.000;0.000;0.000
14/9/2007;21:03:00;1.688;0.228;235.410;7.200;1.000;1.000;0.000
14/9/2007;22:43:00;0.950;0.114;241.190;4.000;0.000;1.000;0.000
15/9/2007;00:23:00;0.346;0.240;243.290;1.800;0.000;0.000;0.000
15/9/2007;02:03:00;0.174;0.000;239.410;0.800;0.000;0.000;0.000
15/9/2007;03:43:00;0.174;0.000;241.870;0.800;0.000;0.000;0.000
15/9/2007;05:23:00;0.268;0.120;239.790;1.200;0.000;0.000;0.000
15/9/2007;07:03:00;2.306;0.182;236.110;9.800;0.000;2.000;17.000
15/9/2007;08:43:00;1.850;0.118;239.180;7.600;0.000;0.000;18.000
15/9/2007;10:23:00;1.222;0.054;235.400;5.200;0.000;0.000;17.000
15/9/2007;12:03:00;0.254;0.096;238.050;1.200;0.000;2.000;0.000
15/9/2007;13:43:00;0.210;0.000;241.380;1.000;0.000;0.000;0.000
15/9/2007;15:23:00;1.260;0.098;240.260;5.200;0.000;2.000;18.000
15/9/2007;17:03:00;0.130;0.000;243.250;0.600;0.000;0.000;0.000
15/9/2007;18:43:00;0.216;0.000;241.290;1.000;0.000;0.000;0.000
15/9/2007;20:23:00;3.492;0.390;235.880;15.200;0.000;1.000;17.000
15/9/2007;22:03:00;0.714;0.074;239.760;3.000;0.000;0.000;0.000
15/9/2007;23:43:00;0.768;0.162;242.430;3.200;0.000;0.000;0.000
16/9/2007;01:23:00;0.186;0.102;242.210;0.800;0.000;0.000;0.000
16/9/2007;03:03:00;1.220;0.000;240.870;5.000;0.000;0.000;19.000
16/9/2007;04:43:00;0.352;0.356;241.730;2.000;0.000;1.000;0.000
16/9/2007;06:23:00;0.110;0.000;242.190;0.400;0.000;0.000;0.000
16/9/2007;08:03:00;0.386;0.244;239.910;1.800;0.000;0.000;0.000
16/9/2007;09:43:00;0.224;0.110;242.420;1.000;0.000;1.000;0.000
16/9/2007;11:23:00;1.458;0.108;239.210;6.000;1.000;0.000;18.000
16/9/2007;13:03:00;2.376;0.836;240.300;10.600;0.000;1.000;0.000
16/9/2007;14:43:00;1.442;0.000;238.220;6.000;0.000;0.000;18.000
16/9/2007;16:23:00;0.434;0.096;239.850;2.000;0.000;0.000;0.000
16/9/2007;18:03:00;2.092;0.290;236.040;9.000;0.000;2.000;17.000
16/9/2007;19:43:00;0.702;0.310;233.670;3.200;1.000;0.000;0.000
16/9/2007;21:23:00;2.840;0.294;236.480;12.600;0.000;20.000;17.000
16/9/2007;23:03:00;1.938;0.000;241.630;8.000;0.000;0.000;18.000
17/9/2007;00:43:00;0.240;0.118;242.000;1.200;0.000;0.000;0.000
17/9/2007;02:23:00;0.208;0.090;242.970;1.000;0.000;0.000;0.000
17/9/2007;04:03:00;0.306;0.236;242.430;1.600;0.000;2.000;0.000
17/9/2007;05:43:00;0.116;0.000;242.200;0.600;0.000;0.000;0.000
17/9/2007;07:23:00;0.694;0.256;241.410;3.000;0.000;2.000;0.000
17/9/2007;09:03:00;1.122;0.048;234.160;4.800;0.000;0.000;17.000
17/9/2007;10:43:00;0.222;0.096;237.500;1.000;0.000;0.000;0.000
17/9/2007;12:23:00;0.200;0.086;238.250;0.800;0.000;2.000;0.000
17/9/2007;14:03:00;0.296;0.206;239.930;1.400;0.000;0.000;0.000
17/9/2007;15:43:00;0.256;0.196;240.510;1.200;0.000;1.000;0.000
17/9/2007;17:23:00;0.216;0.102;239.420;1.000;0.000;0.000;0.000
17/9/2007;19:03:00;4.118;0.138;231.500;17.800;36.000;1.000;16.000
17/9/2007;20:43:00;1.342;0.338;237.360;6.000;0.000;0.000;0.000
17/9/2007;22:23:00;5.052;0.210;237.500;21.200;44.000;0.000;17.000
18/9/2007;00:03:00;0.254;0.188;241.200;1.200;0.000;1.000;0.000
18/9/2007;01:43:00;0.110;0.000;240.450;0.600;0.000;0.000;0.000
18/9/2007;03:23:00;0.224;0.096;240.960;1.000;0.000;0.000;0.000
18/9/2007;05:03:00;0.270;0.182;239.990;1.400;0.000;2.000;0.000
18/9/2007;06:43:00;1.616;0.088;237.880;6.800;0.000;0.000;18.000
18/9/2007;08:23:00;3.328;0.056;234.400;14.200;37.000;0.000;17.000
18/9/2007;10:03:00;0.108;0.000;235.870;0.600;0.000;0.000;0.000
18/9/2007;11:43:00;0.212;0.092;236.590;1.000;0.000;0.000;0.000
18/9/2007;13:23:00;0.210;0.122;235.840;1.000;0.000;1.000;0.000
18/9/2007;15:03:00;0.204;0.096;238.110;1.000;0.000;0.000;0.000
18/9/2007;16:43:00;0.108;0.000;238.500;0.600;0.000;0.000;0.000
18/9/2007;18:23:00;1.432;0.222;236.390;6.000;0.000;1.000;17.000
18/9/2007;20:03:00;0.492;0.088;235.320;2.400;0.000;0.000;0.000
18/9/2007;21:43:00;1.198;0.060;240.380;5.000;0.000;0.000;0.000
18/9/2007;23:23:00;0.368;0.112;244.620;1.600;1.000;1.000;0.000
19/9/2007;01:03:00;0.208;0.112;242.610;1.000;0.000;0.000;0.000
19/9/2007;02:43:00;0.188;0.080;242.730;0.800;0.000;0.000;0.000
19/9/2007;04:23:00;0.296;0.232;242.290;1.400;0.000;1.000;0.000
19/9/2007;06:03:00;0.184;0.072;240.120;0.800;0.000;0.000;0.000
19/9/2007;07:43:00;1.574;0.000;239.160;6.600;0.000;0.000;17.000
19/9/2007;09:23:00;1.330;0.204;237.960;5.600;0.000;1.000;18.000
19/9/2007;11:03:00;0.108;0.000;239.760;0.400;0.000;0.000;0.000
19/9/2007;12:43:00;0.110;0.000;242.600;0.600;0.000;0.000;0.000
19/9/2007;14:23:00;1.652;0.144;239.120;7.400;0.000;0.000;17.000
19/9/2007;16:03:00;1.562;0.000;239.840;6.600;0.000;1.000;18.000
19/9/2007;17:43:00;3.476;0.340;238.170;14.600;0.000;37.000;17.000
19/9/2007;19:23:00;0.484;0.110;240.460;2.400;0.000;0.000;0.000
19/9/2007;21:03:00;2.788;0.000;235.070;11.800;0.000;0.000;17.000
19/9/2007;22:43:00;0.668;0.234;243.440;2.800;0.000;1.000;0.000
20/9/2007;00:23:00;0.160;0.000;243.670;1.000;0.000;0.000;0.000
20/9/2007;02:03:00;0.110;0.000;239.410;0.600;0.000;0.000;0.000
20/9/2007;03:43:00;0.294;0.232;242.520;1.400;0.000;2.000;0.000
20/9/2007;05:23:00;0.282;0.220;243.300;1.400;0.000;0.000;0.000
20/9/2007;07:03:00;1.948;0.000;235.430;8.200;0.000;0.000;17.000
20/9/2007;08:43:00;1.464;0.084;239.250;6.000;1.000;2.000;18.000
20/9/2007;10:23:00;1.232;0.080;236.580;5.200;0.000;0.000;17.000
20/9/2007;12:03:00;0.106;0.000;237.070;0.600;0.000;0.000;0.000
20/9/2007;13:43:00;0.266;0.182;237.690;1.400;0.000;1.000;0.000
20/9/2007;15:23:00;0.208;0.112;242.560;1.000;0.000;0.000;0.000
20/9/2007;17:03:00;0.184;0.082;242.570;0.800;0.000;0.000;0.000
20/9/2007;18:43:00;0.178;0.070;238.800;0.800;0.000;0.000;0.000
20/9/2007;20:23:00;1.596;0.054;234.890;6.800;0.000;0.000;17.000
20/9/2007;22:03:00;2.764;0.300;238.840;11.600;0.000;1.000;17.000
20/9/2007;23:43:00;1.828;0.000;242.100;7.400;0.000;0.000;18.000
21/9/2007;01:23:00;0.208;0.108;241.130;1.000;0.000;0.000;0.000
21/9/2007;03:03:00;0.110;0.000;240.020;0.600;0.000;0.000;0.000
21/9/2007;04:43:00;0.210;0.102;239.580;1.000;0.000;0.000;0.000
21/9/2007;06:23:00;1.468;0.124;241.810;6.000;0.000;1.000;18.000
21/9/2007;08:03:00;1.300;0.078;235.720;5.400;0.000;0.000;17.000
21/9/2007;09:43:00;1.136;0.046;236.080;4.800;0.000;0.000;17.000
21/9/2007;11:23:00;0.182;0.070;239.240;0.800;0.000;0.000;0.000
21/9/2007;13:03:00;0.110;0.000;241.220;0.600;0.000;0.000;0.000
21/9/2007;14:43:00;0.194;0.098;241.990;0.800;0.000;2.000;0.000
21/9/2007;16:23:00;0.280;0.210;241.130;1.400;0.000;0.000;0.000
21/9/2007;18:03:00;0.182;0.094;240.540;0.800;0.000;1.000;0.000
21/9/2007;19:43:00;4.570;0.280;232.550;20.000;36.000;9.000;0.000
21/9/2007;21:23:00;1.472;0.166;238.850;6.200;1.000;2.000;0.000
21/9/2007;23:03:00;0.354;0.136;242.200;1.600;0.000;1.000;0.000
22/9/2007;00:43:00;0.130;0.000;239.840;0.600;0.000;0.000;0.000
22/9/2007;02:23:00;0.188;0.076;239.500;0.800;0.000;1.000;0.000
22/9/2007;04:03:00;0.228;0.092;239.360;1.000;0.000;1.000;0.000
22/9/2007;05:43:00;0.112;0.000;240.820;0.600;0.000;0.000;0.000
22/9/2007;07:23:00;0.294;0.090;240.370;1.200;0.000;0.000;0.000
22/9/2007;09:03:00;1.164;0.068;236.000;4.800;0.000;0.000;17.000
22/9/2007;10:43:00;1.368;0.138;241.880;5.600;0.000;1.000;18.000
22/9/2007;12:23:00;0.318;0.000;238.130;1.400;0.000;2.000;0.000
22/9/2007;14:03:00;2.044;0.164;237.120;9.600;8.000;1.000;17.000
22/9/2007;15:43:00;1.290;0.060;242.470;5.200;0.000;1.000;18.000
22/9/2007;17:23:00;0.318;0.188;241.330;1.600;0.000;1.000;0.000
22/9/2007;19:03:00;0.404;0.164;239.570;1.800;0.000;1.000;0.000
22/9/2007;20:43:00;0.680;0.136;239.080;2.800;0.000;1.000;0.000
22/9/2007;22:23:00;0.396;0.244;244.120;1.800;0.000;1.000;0.000
23/9/2007;00:03:00;0.180;0.090;242.170;0.800;0.000;1.000;0.000
23/9/2007;01:43:00;0.274;0.216;240.780;1.400;0.000;1.000;0.000
23/9/2007;03:23:00;0.178;0.080;240.260;0.800;0.000;1.000;0.000
23/9/2007;05:03:00;1.324;0.198;239.500;5.600;0.000;1.000;17.000
23/9/2007;06:43:00;0.176;0.078;239.440;0.800;0.000;1.000;0.000
23/9/2007;08:23:00;0.666;0.168;238.320;2.800;0.000;1.000;0.000
23/9/2007;10:03:00;2.106;0.054;240.390;9.800;9.000;3.000;17.000
23/9/2007;11:43:00;0.702;0.326;236.900;3.200;0.000;1.000;0.000
23/9/2007;13:23:00;0.376;0.234;241.890;1.800;0.000;2.000;0.000
23/9/2007;15:03:00;0.300;0.258;239.990;1.600;0.000;1.000;0.000
23/9/2007;16:43:00;1.386;0.114;240.570;5.800;0.000;1.000;18.000
23/9/2007;18:23:00;0.464;0.212;240.640;2.200;0.000;1.000;0.000
23/9/2007;20:03:00;2.414;0.082;235.350;10.200;1.000;0.000;17.000
23/9/2007;21:43:00;2.660;0.102;236.820;11.200;0.000;0.000;17.000
23/9/2007;23:23:00;0.118;0.000;244.540;0.600;0.000;0.000;0.000
24/9/2007;01:03:00;0.282;0.206;240.500;1.400;0.000;0.000;0.000
24/9/2007;02:43:00;0.110;0.000;240.210;0.600;0.000;0.000;0.000
24/9/2007;04:23:00;0.180;0.000;240.320;1.000;0.000;0.000;0.000
24/9/2007;06:03:00;0.182;0.090;240.240;0.800;0.000;1.000;0.000
24/9/2007;07:43:00;2.242;0.076;237.940;9.400;0.000;1.000;17.000
24/9/2007;09:23:00;1.318;0.206;238.890;5.400;0.000;1.000;17.000
24/9/2007;11:03:00;0.172;0.076;235.890;0.800;0.000;1.000;0.000
24/9/2007;12:43:00;0.268;0.214;238.350;1.400;0.000;1.000;0.000
24/9/2007;14:23:00;0.238;0.150;238.760;1.400;0.000;1.000;0.000
24/9/2007;16:03:00;1.514;0.202;240.310;6.200;0.000;2.000;18.000
24/9/2007;17:43:00;1.490;0.144;239.110;6.200;0.000;5.000;18.000
24/9/2007;19:23:00;0.792;0.366;239.780;3.600;0.000;0.000;0.000
24/9/2007;21:03:00;4.578;0.046;232.880;20.000;18.000;2.000;17.000
24/9/2007;22:43:00;0.272;0.080;242.900;1.200;0.000;0.000;0.000
25/9/2007;00:23:00;0.216;0.120;244.690;1.000;0.000;0.000;0.000
25/9/2007;02:03:00;0.188;0.094;241.180;0.800;0.000;2.000;0.000
25/9/2007;03:43:00;0.114;0.000;243.050;0.600;0.000;0.000;0.000
25/9/2007;05:23:00;0.210;0.104;240.790;1.000;0.000;0.000;0.000
25/9/2007;07:03:00;1.888;0.046;235.380;8.000;0.000;0.000;17.000
25/9/2007;08:43:00;3.404;0.000;234.660;14.600;0.000;27.000;17.000
25/9/2007;10:23:00;1.898;0.170;234.750;8.000;0.000;0.000;17.000
25/9/2007;12:03:00;1.730;0.052;234.490;7.400;0.000;0.000;17.000
25/9/2007;13:43:00;0.710;0.000;238.510;3.000;0.000;0.000;0.000
25/9/2007;15:23:00;0.820;0.090;238.070;3.400;0.000;0.000;0.000
25/9/2007;17:03:00;0.644;0.000;239.100;2.600;0.000;0.000;0.000
25/9/2007;18:43:00;0.836;0.180;236.080;3.600;0.000;0.000;0.000
25/9/2007;20:23:00;2.708;0.274;235.770;11.400;0.000;0.000;17.000
25/9/2007;22:03:00;3.114;0.134;233.220;13.400;0.000;1.000;16.000
25/9/2007;23:43:00;0.208;0.000;242.480;0.800;0.000;0.000;0.000
26/9/2007;01:23:00;0.202;0.046;239.660;0.800;0.000;0.000;0.000
26/9/2007;03:03:00;0.280;0.078;241.460;1.200;0.000;1.000;0.000
26/9/2007;04:43:00;0.520;0.082;240.700;2.200;0.000;0.000;0.000
26/9/2007;06:23:00;1.554;0.096;241.320;6.400;0.000;0.000;18.000
26/9/2007;08:03:00;1.718;0.240;235.940;7.200;1.000;0.000;17.000
26/9/2007;09:43:00;1.290;0.052;242.240;5.200;0.000;0.000;18.000
26/9/2007;11:23:00;2.540;0.000;238.840;10.600;0.000;36.000;0.000
26/9/2007;13:03:00;0.262;0.052;243.130;1.000;0.000;1.000;0.000
26/9/2007;14:43:00;0.222;0.000;239.320;1.000;0.000;0.000;0.000
26/9/2007;16:23:00;1.988;0.104;238.440;8.600;0.000;28.000;0.000
26/9/2007;18:03:00;1.406;0.064;239.050;5.800;0.000;2.000;17.000
26/9/2007;19:43:00;1.154;0.192;237.560;4.800;0.000;0.000;0.000
26/9/2007;21:23:00;7.030;0.332;231.800;30.400;0.000;35.000;16.000
26/9/2007;23:03:00;0.434;0.074;241.490;1.800;0.000;0.000;0.000
27/9/2007;00:43:00;0.376;0.178;239.490;1.800;0.000;2.000;0.000
27/9/2007;02:23:00;0.208;0.000;241.280;0.800;0.000;0.000;0.000
27/9/2007;04:03:00;0.376;0.182;240.190;1.800;0.000;1.000;0.000
27/9/2007;05:43:00;0.210;0.000;242.570;0.800;0.000;0.000;0.000
27/9/2007;07:23:00;2.092;0.204;238.870;8.800;0.000;1.000;18.000
27/9/2007;09:03:00;3.764;0.070;235.900;15.800;37.000;0.000;17.000
27/9/2007;10:43:00;1.326;0.056;238.240;5.400;0.000;1.000;18.000
27/9/2007;12:23:00;0.308;0.084;240.010;1.200;0.000;0.000;0.000
27/9/2007;14:03:00;0.376;0.204;239.110;1.800;0.000;1.000;0.000
27/9/2007;15:43:00;0.378;0.192;240.780;1.600;0.000;0.000;0.000
27/9/2007;17:23:00;0.366;0.204;239.370;1.600;0.000;1.000;0.000
27/9/2007;19:03:00;0.298;0.080;237.610;1.200;0.000;0.000;0.000
27/9/2007;20:43:00;3.398;0.518;233.850;14.600;0.000;2.000;17.000
27/9/2007;22:23:00;1.438;0.000;243.640;5.800;0.000;0.000;0.000
28/9/2007;00:03:00;0.396;0.086;244.480;1.600;0.000;1.000;0.000
28/9/2007;01:43:00;0.208;0.000;242.390;0.800;0.000;0.000;0.000
28/9/2007;03:23:00;0.278;0.078;241.170;1.200;0.000;1.000;0.000
28/9/2007;05:03:00;0.206;0.000;241.510;0.800;0.000;0.000;0.000
28/9/2007;06:43:00;6.406;0.254;232.210;27.600;0.000;1.000;17.000
28/9/2007;08:23:00;2.996;0.178;235.260;12.800;1.000;1.000;17.000
28/9/2007;10:03:00;3.556;0.254;236.270;15.200;0.000;25.000;17.000
28/9/2007;11:43:00;3.360;0.072;235.590;14.200;0.000;29.000;17.000
28/9/2007;13:23:00;1.408;0.074;240.560;5.800;0.000;1.000;18.000
28/9/2007;15:03:00;0.326;0.064;241.830;1.400;0.000;0.000;0.000
28/9/2007;16:43:00;0.406;0.074;241.590;1.800;0.000;2.000;0.000
28/9/2007;18:23:00;0.570;0.356;239.310;2.800;0.000;0.000;0.000
28/9/2007;20:03:00;1.510;0.620;234.450;6.800;0.000;1.000;0.000
28/9/2007;21:43:00;1.784;0.000;239.500;7.400;0.000;0.000;17.000
28/9/2007;23:23:00;0.390;0.220;245.970;1.800;0.000;2.000;0.000
29/9/2007;01:03:00;0.224;0.000;243.550;1.000;0.000;0.000;0.000
29/9/2007;02:43:00;0.298;0.096;241.760;1.200;0.000;1.000;0.000
29/9/2007;04:23:00;0.222;0.000;241.890;1.000;0.000;0.000;0.000
29/9/2007;06:03:00;0.308;0.092;240.810;1.200;0.000;1.000;0.000
29/9/2007;07:43:00;1.392;0.000;238.330;5.800;0.000;0.000;18.000
29/9/2007;09:23:00;1.364;0.080;241.560;5.600;0.000;1.000;18.000
29/9/2007;11:03:00;1.312;0.062;240.200;5.400;0.000;0.000;18.000
29/9/2007;12:43:00;4.732;0.396;236.190;20.000;0.000;37.000;0.000
29/9/2007;14:23:00;0.358;0.198;240.190;1.600;0.000;2.000;0.000
29/9/2007;16:03:00;1.454;0.000;240.070;6.000;1.000;0.000;18.000
29/9/2007;17:43:00;0.988;0.382;239.450;4.600;0.000;8.000;0.000
29/9/2007;19:23:00;1.702;0.096;235.260;7.200;0.000;0.000;0.000
29/9/2007;21:03:00;2.448;0.000;233.860;10.400;0.000;2.000;17.000
29/9/2007;22:43:00;2.760;0.066;235.900;11.600;1.000;0.000;17.000
30/9/2007;00:23:00;0.388;0.202;237.920;1.800;0.000;2.000;0.000
30/9/2007;02:03:00;0.216;0.000;241.340;0.800;0.000;0.000;0.000
30/9/2007;03:43:00;0.296;0.090;242.670;1.200;0.000;1.000;0.000
30/9/2007;05:23:00;0.314;0.100;242.450;1.400;0.000;0.000;0.000
30/9/2007;07:03:00;0.332;0.120;241.180;1.400;0.000;1.000;0.000
30/9/2007;08:43:00;0.350;0.128;241.050;1.400;0.000;0.000;0.000
30/9/2007;10:23:00;1.578;0.192;240.810;6.600;0.000;1.000;17.000
30/9/2007;12:03:00;1.304;0.046;236.320;5.400;0.000;0.000;17.000
30/9/2007;13:43:00;0.516;0.308;238.710;2.400;0.000;1.000;0.000
30/9/2007;15:23:00;0.312;0.116;243.260;1.400;0.000;0.000;0.000
30/9/2007;17:03:00;0.288;0.104;243.040;1.200;0.000;2.000;0.000
30/9/2007;18:43:00;0.584;0.190;240.830;2.600;0.000;0.000;0.000
30/9/2007;20:23:00;2.660;0.048;237.710;11.200;0.000;0.000;18.000
30/9/2007;22:03:00;1.400;0.088;239.320;5.800;0.000;0.000;18.000
30/9/2007;23:43:00;1.360;0.064;239.820;5.600;0.000;0.000;18.000
1/10/2007;01:23:00;0.272;0.046;240.310;1.200;0.000;0.000;0.000
1/10/2007;03:03:00;0.200;0.046;244.430;0.800;0.000;0.000;0.000
1/10/2007;04:43:00;0.298;0.084;242.440;1.200;0.000;0.000;0.000
1/10/2007;06:23:00;0.340;0.064;239.670;1.400;0.000;0.000;0.000
1/10/2007;08:03:00;0.858;0.052;237.710;3.600;0.000;2.000;0.000
1/10/2007;09:43:00;7.508;0.000;228.890;32.800;35.000;68.000;16.000
1/10/2007;11:23:00;0.580;0.112;235.460;2.600;0.000;7.000;0.000
1/10/2007;13:03:00;0.218;0.054;240.340;1.000;0.000;0.000;0.000
1/10/2007;14:43:00;0.470;0.308;241.570;2.200;0.000;2.000;0.000
1/10/2007;16:23:00;0.238;0.048;241.070;1.000;0.000;0.000;0.000
1/10/2007;18:03:00;1.458;0.052;238.340;6.000;0.000;1.000;17.000
1/10/2007;19:43:00;1.700;0.056;236.100;7.200;0.000;0.000;0.000
1/10/2007;21:23:00;0.780;0.054;239.900;3.200;0.000;1.000;0.000
1/10/2007;23:03:00;3.052;0.202;241.110;12.600;0.000;0.000;18.000
2/10/2007;00:43:00;3.662;0.150;236.080;15.400;37.000;1.000;17.000
2/10/2007;02:23:00;0.388;0.170;241.000;1.800;0.000;0.000;0.000
2/10/2007;04:03:00;0.274;0.056;240.330;1.200;0.000;1.000;0.000
2/10/2007;05:43:00;0.302;0.074;241.670;1.200;0.000;0.000;0.000
2/10/2007;07:23:00;0.390;0.202;238.460;1.800;0.000;2.000;0.000
2/10/2007;09:03:00;1.968;0.096;237.450;8.200;0.000;0.000;18.000
2/10/2007;10:43:00;1.666;0.200;237.770;7.000;0.000;4.000;17.000
2/10/2007;12:23:00;1.400;0.000;238.820;5.800;0.000;0.000;17.000
2/10/2007;14:03:00;1.620;0.054;239.270;6.800;0.000;4.000;18.000
2/10/2007;15:43:00;6.034;0.000;233.570;25.800;0.000;72.000;17.000
