Date,Global_active_power_mean,Global_active_power_sum,Global_active_power_min,Global_active_power_max,Global_active_power_std,Global_reactive_power_mean,Global_reactive_power_sum,Voltage_mean,Voltage_min,Voltage_max,Voltage_std,Global_intensity_mean,Global_intensity_max,Sub_metering_1_sum,Sub_metering_1_mean,Sub_metering_1_max,Sub_metering_2_sum,Sub_metering_2_mean,Sub_metering_2_max,Sub_metering_3_sum,Sub_metering_3_mean,Sub_metering_3_max,Sub_metering_4_sum,Sub_metering_4_mean,Sub_metering_4_max,Total_Sub_metering_sum,Total_Sub_metering_mean,Energy_per_minute_sum,Daily_Energy_kWh
2008-09-15,1.1644924012158056,766.236,0.228,4.62,0.8099512814538762,0.09177811550151976,60.39,240.21238601823708,233.76,246.99,2.192605795267804,5.0203647416413375,19.8,0.0,0.0,0.0,168.0,0.2553191489361702,2.0,4720.0,7.173252279635259,29.0,7882.6,11.979635258358662,65.26666666666667,12770.6,19.408206686930093,12.770599999999975,12.770599999999975
2008-09-16,0.861976710334789,592.178,0.158,4.73,0.7319555814513157,0.11092576419213974,76.206,240.94723435225617,233.77,246.46,2.5860138357521407,3.6739446870451236,20.6,0.0,0.0,0.0,176.0,0.2561863173216885,2.0,3933.0,5.724890829694323,30.0,5760.633333333333,8.385201358563803,61.83333333333333,9869.633333333333,14.366278505579816,9.869633333333306,9.869633333333306
2008-09-17,0.809195205479452,472.57,0.152,4.622,0.8143829639151495,0.11651369863013698,68.044,241.01948630136988,234.81,247.75,2.155010693876277,3.445890410958904,19.6,0.0,0.0,0.0,204.0,0.3493150684931507,4.0,3612.0,6.184931506849315,30.0,4060.1666666666665,6.952340182648402,60.03333333333333,7876.166666666667,13.486586757990867,7.876166666666646,7.876166666666646
2008-09-18,0.6757773913043479,388.572,0.156,3.804,0.7120443105487327,0.12403478260869566,71.32000000000001,240.79526956521738,235.52,244.7,1.5239470193548046,2.901217391304348,16.2,0.0,0.0,0.0,141.0,0.24521739130434783,2.0,2123.0,3.692173913043478,28.0,4212.2,7.325565217391304,56.6,6476.2,11.262956521739131,6.476199999999977,6.476199999999977
2008-09-19,0.904511475409836,551.752,0.154,4.16,0.7132575014781802,0.11130819672131147,67.898,240.50604918032786,235.61,244.37,1.831250247465268,3.861639344262295,17.6,0.0,0.0,0.0,140.0,0.22950819672131148,2.0,5041.0,8.263934426229508,29.0,4014.866666666667,6.581748633879782,68.33333333333333,9195.866666666667,15.075191256830601,9.195866666666644,9.195866666666644
2008-09-20,0.8831571428571429,618.21,0.15,3.686,0.6082367521438435,0.10702285714285714,74.916,240.61488571428572,234.92,244.66,1.7541747836146167,3.710285714285714,15.6,0.0,0.0,0.0,183.0,0.26142857142857145,2.0,5780.0,8.257142857142858,29.0,4340.533333333334,6.200761904761905,60.43333333333333,10303.533333333333,14.719333333333333,10.303499999999973,10.303499999999973
2008-09-21,0.62001953125,317.45,0.156,3.318,0.5654884866914637,0.12086328125,61.882,241.50431640625,235.44,247.26,1.927382740521014,2.675,13.8,0.0,0.0,0.0,182.0,0.35546875,4.0,2531.0,4.943359375,28.0,2577.8333333333335,5.034830729166667,55.3,5290.833333333333,10.333658854166666,5.290833333333316,5.290833333333316
2008-09-22,0.705391304347826,454.272,0.154,3.584,0.6396113630849672,0.10059627329192547,64.784,240.62531055900624,234.2,245.83,1.956815277672017,2.9996894409937886,16.2,0.0,0.0,0.0,202.0,0.3136645962732919,2.0,4248.0,6.596273291925466,29.0,3121.2,4.846583850931677,41.733333333333334,7571.2,11.756521739130434,7.571199999999978,7.571199999999978
2008-09-23,0.7623636363636364,503.16,0.158,4.842,0.6685146817441976,0.11226666666666667,74.096,240.3355606060606,235.16,244.54,1.7293242922315872,3.287575757575758,20.6,0.0,0.0,0.0,251.0,0.3803030303030303,4.0,3213.0,4.868181818181818,28.0,4922.0,7.457575757575758,62.7,8386.0,12.706060606060607,8.385999999999978,8.385999999999978
2008-09-24,0.8451992337164751,441.194,0.154,4.802,0.7114558150275082,0.10864750957854406,56.714,240.37132183908045,234.58,246.14,1.8324684106077058,3.542911877394636,20.2,0.0,0.0,0.0,211.0,0.4042145593869732,4.0,3136.0,6.007662835249042,29.0,4006.2333333333336,7.67477650063857,71.53333333333333,7353.233333333334,14.086653895274585,7.353233333333315,7.353233333333315
2008-09-25,0.7218013029315961,443.186,0.146,3.822,0.7046593518977073,0.12282736156351791,75.416,240.1698371335505,234.08,244.63,1.8540958511650472,3.0885993485342023,17.0,0.0,0.0,0.0,350.0,0.5700325732899023,2.0,3595.0,5.855048859934853,29.0,3441.4333333333334,5.604940282301846,53.3,7386.433333333333,12.030021715526601,7.386433333333311,7.386433333333311
2008-09-26,0.9010332850940667,622.614,0.148,3.574,0.7848955420525555,0.1304341534008683,90.13,240.38591895803185,235.03,245.33,2.1640189702420813,3.8370477568740955,16.0,0.0,0.0,0.0,167.0,0.24167872648335745,2.0,5274.0,7.632416787264834,29.0,4935.9,7.143125904486252,42.53333333333333,10376.9,15.017221418234442,10.376899999999976,10.376899999999976
2008-09-27,1.097207100591716,556.284,0.148,4.038,1.059231719913646,0.16031952662721893,81.282,240.64220907297832,233.64,245.86,2.342540311361219,4.6351084812623276,17.6,0.0,0.0,0.0,109.0,0.21499013806706113,3.0,3833.0,7.560157790927022,30.0,5329.4,10.51163708086785,49.30000000000001,9271.4,18.286785009861934,9.271399999999982,9.271399999999982
2008-09-28,0.9880455284552846,607.648,0.164,3.612,0.6767642966596497,0.11540813008130081,70.976,240.6521138211382,235.84,244.79,1.5069564274789593,4.174634146341464,15.2,0.0,0.0,0.0,147.0,0.23902439024390243,2.0,4683.0,7.614634146341463,29.0,5297.466666666666,8.613766937669377,59.2,10127.466666666667,16.467425474254743,10.127466666666644,10.127466666666644
2008-09-29,0.8999524564183835,567.87,0.236,4.204,0.6544055082015978,0.13796196513470682,87.054,240.26464342313787,233.66,246.41,1.6587856979425506,3.8212361331220284,17.8,0.0,0.0,0.0,159.0,0.2519809825673534,2.0,4251.0,6.736925515055468,30.0,5054.5,8.010301109350237,70.06666666666666,9464.5,14.999207606973059,9.464499999999976,9.464499999999976
2008-09-30,0.7494192546583851,482.626,0.23,4.058,0.7151340093464019,0.10254658385093168,66.04,240.78038819875778,233.27,247.89,2.1954625918349433,3.1627329192546583,17.2,0.0,0.0,0.0,167.0,0.2593167701863354,2.0,3119.0,4.843167701863354,29.0,4757.766666666666,7.3878364389233955,50.63333333333334,8043.766666666666,12.490320910973084,8.043766666666643,8.043766666666643
2008-10-01,0.8924169741697416,483.69,0.234,3.578,0.7692963654534479,0.1026531365313653,55.638,241.59476014760148,236.03,247.7,2.3221833529287537,3.7527675276752768,15.2,0.0,0.0,0.0,160.0,0.2952029520295203,4.0,3998.0,7.376383763837638,30.0,3903.5,7.202029520295203,50.86666666666667,8061.5,14.873616236162361,8.061499999999981,8.061499999999981
2008-10-02,0.908066763425254,625.658,0.22,3.82,0.7927087438100513,0.10334687953555878,71.206,240.34338171262698,234.11,244.63,1.9452075203940404,3.8377358490566036,16.2,0.0,0.0,0.0,160.0,0.23222060957910015,2.0,4305.0,6.248185776487663,29.0,5962.633333333333,8.654039671020803,56.56666666666667,10427.633333333333,15.134446057087567,10.427633333333308,10.427633333333308
2008-10-03,0.7540687285223368,438.868,0.23,3.09,0.6629053317911549,0.09190034364261168,53.486,240.28233676975947,234.57,245.02,2.204850630522198,3.189347079037801,13.8,0.0,0.0,0.0,144.0,0.24742268041237114,2.0,2988.0,5.134020618556701,28.0,4182.466666666666,7.186368843069873,50.5,7314.466666666666,12.567812142038946,7.314466666666646,7.314466666666646
2008-10-04,1.4092801418439715,794.834,0.244,4.264,0.7640075229298514,0.14508156028368793,81.826,239.92677304964542,232.38,248.27,3.084363799532956,5.915248226950355,18.2,0.0,0.0,0.0,142.0,0.25177304964539005,4.0,5295.0,9.388297872340425,30.0,7810.233333333334,13.847931442080379,53.63333333333333,13247.233333333334,23.488002364066194,13.247233333333313,13.247233333333313
2008-10-05,0.9336167471819645,579.776,0.24,3.838,0.8520419579114981,0.10180354267310789,63.22,240.50149758454106,232.58,246.61,2.6862778863430092,3.928824476650564,16.4,0.0,0.0,0.0,219.0,0.3526570048309179,4.0,2475.0,3.9855072463768115,28.0,6968.933333333333,11.22211486849168,45.96666666666667,9662.933333333332,15.560279119699409,9.66293333333331,9.66293333333331
2008-10-06,0.8672375189107413,573.244,0.246,3.87,0.7219914207808205,0.08485627836611195,56.09,239.38576399394856,233.14,242.6,1.8066753071398234,3.6998487140695913,16.8,0.0,0.0,0.0,122.0,0.18456883509833585,2.0,3586.0,5.425113464447806,29.0,5846.066666666667,8.844276348966213,52.166666666666664,9554.066666666668,14.453958648512357,9.55406666666665,9.55406666666665
2008-10-07,1.019076923076923,635.904,0.25,4.114,0.7341064652075598,0.10995192307692307,68.61,239.01326923076923,231.74,246.57,3.260087279545653,4.408974358974358,17.8,0.0,0.0,0.0,173.0,0.27724358974358976,2.0,3945.0,6.322115384615385,29.0,6480.4,10.38525641025641,49.56666666666666,10598.4,16.984615384615385,10.598399999999975,10.598399999999975
2008-10-08,1.04982156133829,564.804,0.25,4.262,0.7542174393064525,0.09786617100371747,52.652,239.96812267657992,233.95,246.33,2.379003204207636,4.397769516728625,18.4,0.0,0.0,0.0,207.0,0.3847583643122677,4.0,4546.0,8.449814126394052,29.0,4660.4,8.662453531598512,53.03333333333333,9413.4,17.497026022304834,9.41339999999998,9.41339999999998
2008-10-09,1.124585690515807,675.876,0.25,4.798,0.9157212329060068,0.11981697171381032,72.01,239.5130615640599,232.23,245.23,2.2406705717716684,4.73810316139767,20.6,0.0,0.0,0.0,232.0,0.3860232945091514,4.0,4228.0,7.034941763727121,29.0,6804.6,11.322129783693844,62.96666666666667,11264.6,18.743094841930116,11.264599999999978,11.264599999999978
2008-10-10,1.0656680972818313,744.902,0.236,4.682,0.72804084062228,0.1066351931330472,74.538,239.61263233190274,233.78,244.26,1.855855195059033,4.485836909871245,20.6,0.0,0.0,0.0,201.0,0.2875536480686695,2.0,5895.0,8.433476394849786,29.0,6319.033333333334,9.040104911778732,61.03333333333333,12415.033333333333,17.761134954697187,12.415033333333309,12.415033333333309
2008-10-11,1.0338453781512607,615.138,0.232,3.992,0.7497974606145926,0.10138823529411765,60.326,239.31216806722688,233.89,245.77,2.246332103192625,4.353613445378151,17.2,0.0,0.0,0.0,265.0,0.44537815126050423,4.0,4958.0,8.332773109243698,29.0,5029.3,8.452605042016806,51.3,10252.3,17.23075630252101,10.252299999999979,10.252299999999979
2008-10-12,0.804871212121212,424.972,0.236,4.888,0.6915951685201028,0.10270075757575757,54.226,241.18757575757576,233.35,245.95,1.9114578603111376,3.365909090909091,20.8,0.0,0.0,0.0,231.0,0.4375,4.0,2154.0,4.079545454545454,30.0,4697.866666666667,8.897474747474748,81.46666666666667,7082.866666666667,13.414520202020203,7.082866666666647,7.082866666666647
2008-10-13,0.9379869281045752,574.048,0.238,4.942,0.8063470963322059,0.10467320261437908,64.06,240.80642156862746,234.61,245.65,2.357015666703443,3.93202614379085,21.4,0.0,0.0,0.0,225.0,0.36764705882352944,2.0,3331.0,5.44281045751634,30.0,6011.466666666666,9.822657952069717,64.36666666666666,9567.466666666667,15.633115468409587,9.567466666666643,9.567466666666643
2008-10-14,0.9383434991974318,584.588,0.238,4.968,0.7330026106066915,0.10780417335473516,67.162,239.38696629213482,232.03,243.95,2.348059733423254,3.973996789727127,21.4,0.0,0.0,0.0,211.0,0.33868378812199035,2.0,4361.0,7.0,29.0,5171.133333333333,8.300374531835207,64.8,9743.133333333333,15.639058319957195,9.743133333333311,9.743133333333311
2008-10-15,1.147446153846154,596.672,0.292,4.664,0.8606702595920568,0.10926538461538461,56.818,239.7228846153846,232.38,243.77,2.1721244464666687,4.825769230769231,19.8,0.0,0.0,0.0,276.0,0.5307692307692308,4.0,3989.0,7.671153846153846,30.0,5679.533333333334,10.922179487179488,59.400000000000006,9944.533333333333,19.124102564102564,9.944533333333315,9.944533333333315
2008-10-16,1.0617808219178082,697.59,0.29,3.724,0.7422668481341181,0.08790867579908676,57.756,239.26120243531201,232.96,244.09,2.328219365030166,4.497716894977169,16.0,0.0,0.0,0.0,186.0,0.2831050228310502,2.0,3788.0,5.7656012176560125,29.0,7652.5,11.647640791476407,44.06666666666667,11626.5,17.69634703196347,11.626499999999975,11.626499999999975
2008-10-17,0.89843947858473,482.462,0.246,4.114,0.8249443313229183,0.10644320297951582,57.16,240.67957169459962,235.79,245.57,1.9927892407385275,3.792178770949721,17.4,0.0,0.0,0.0,183.0,0.3407821229050279,3.0,2942.0,5.478584729981378,29.0,4916.033333333334,9.154624456859095,50.56666666666666,8041.033333333334,14.9739913097455,8.041033333333313,8.041033333333313
2008-10-18,1.3605015105740181,900.652,0.238,4.616,1.0835807574612173,0.10602114803625379,70.186,239.9019335347432,229.11,246.47,2.6419508462387546,5.720543806646526,20.2,0.0,0.0,0.0,203.0,0.3066465256797583,4.0,5452.0,8.235649546827794,29.0,9355.866666666667,14.132729103726083,76.93333333333334,15010.866666666667,22.675025176233635,15.010866666666642,15.010866666666642
2008-10-19,0.8215751295336787,475.692,0.254,4.132,0.7373929146135446,0.10218652849740932,59.166,240.5740932642487,231.08,245.51,2.7560660993938217,3.4635578583765114,17.8,0.0,0.0,0.0,272.0,0.4697754749568221,4.0,1042.0,1.7996545768566494,18.0,6614.2,11.423488773747842,66.83333333333334,7928.2,13.692918825561312,7.928199999999978,7.928199999999978
2008-10-20,0.9863240589198036,602.644,0.24,3.964,0.7000066929847878,0.09307037643207856,56.866,240.7219967266776,234.73,245.87,2.159449369704484,4.124058919803601,17.4,0.0,0.0,0.0,242.0,0.3960720130932897,4.0,4504.0,7.37152209492635,29.0,5298.066666666667,8.67114020731042,57.36666666666667,10044.066666666668,16.438734315330063,10.044066666666644,10.044066666666644
2008-10-21,1.2202886904761905,820.034,0.246,4.298,0.865822052800011,0.09785119047619048,65.756,240.03668154761903,232.97,246.89,2.5631241124599256,5.169047619047619,19.0,0.0,0.0,0.0,257.0,0.38244047619047616,4.0,5334.0,7.9375,29.0,8076.233333333334,12.018204365079365,55.86666666666667,13667.233333333334,20.33814484126984,13.667233333333309,13.667233333333309
2008-10-22,1.0200706605222736,664.066,0.242,4.598,0.7845187851353074,0.1018494623655914,66.304,241.03298003072197,234.39,247.89,2.6369701782802126,4.2998463901689705,19.4,0.0,0.0,0.0,228.0,0.35023041474654376,4.0,4031.0,6.192012288786482,29.0,6808.766666666666,10.458934971838197,75.63333333333334,11067.766666666666,17.001177675371224,11.067766666666643,11.067766666666643
2008-10-23,1.10545,751.706,0.228,5.12,1.0004967707920114,0.11057058823529411,75.188,240.61738235294118,232.41,245.55,2.0491043126033444,4.66764705882353,21.4,0.0,0.0,0.0,219.0,0.3220588235294118,4.0,4670.0,6.867647058823529,29.0,7639.433333333333,11.234460784313725,84.33333333333333,12528.433333333332,18.424166666666665,12.528433333333307,12.528433333333307
2008-10-24,0.7827495429616087,428.164,0.24,4.316,0.6253853327715332,0.08380987202925046,45.844,241.6092870201097,234.61,246.63,2.4131442645735715,3.2680073126142593,18.2,0.0,0.0,0.0,170.0,0.31078610603290674,2.0,3438.0,6.285191956124314,29.0,3528.0666666666666,6.4498476538695915,70.93333333333334,7136.066666666667,13.045825716026814,7.136066666666646,7.136066666666646
2008-10-25,1.046039838824982,699.800652173913,0.198,5.056,0.7686772663565119,0.08107454344576591,54.23886956521739,240.91811561707937,232.96,246.58,2.8692630144532516,4.371527913173458,21.2,0.0,0.0,0.0,186.0,0.27802690582959644,2.0,6244.108695652174,9.333495808149737,19.0,5233.235507246377,7.822474599770369,66.26666666666667,11663.34420289855,17.4339973137497,11.663344202898527,11.663344202898527
2008-10-26,0.35220960698689957,241.968,0.2,1.518,0.27902742849958884,0.0788326055312955,54.158,242.1657350800582,235.8,247.68,2.2399771590699955,1.453566229985444,6.2,0.0,0.0,0.0,172.0,0.25036390101892286,2.0,840.0,1.222707423580786,19.0,3020.8,4.397088791848617,8.533333333333333,4032.8,5.870160116448326,4.032799999999972,4.032799999999972
2008-10-27,0.3641442715700141,257.45,0.198,1.538,0.29035423633152924,0.09271287128712871,65.548,242.19867043847242,236.33,246.92,2.079643665752491,1.5114568599717113,6.4,0.0,0.0,0.0,212.0,0.29985855728429983,2.0,907.0,1.2828854314002829,18.0,3171.8333333333335,4.486327204148987,10.5,4290.833333333333,6.069071192833569,4.290833333333308,4.290833333333308
2008-10-28,0.7781351766513056,506.566,0.198,3.54,0.8873894055507854,0.10024270353302611,65.258,241.58124423963136,232.9,247.48,2.1755146136262598,3.239938556067588,15.2,0.0,0.0,0.0,155.0,0.23809523809523808,2.0,1984.0,3.0476190476190474,18.0,6303.766666666666,9.68320532514081,42.93333333333333,8442.766666666666,12.968919610855094,8.442766666666643,8.442766666666643
2008-10-29,1.018836641221374,667.338,0.66,2.96,0.4901033990645586,0.08663206106870229,56.744,241.84957251908398,234.32,247.3,2.35999840625608,4.179236641221374,12.4,0.0,0.0,0.0,157.0,0.23969465648854962,2.0,1723.0,2.6305343511450383,19.0,9242.3,14.110381679389311,41.266666666666666,11122.3,16.9806106870229,11.122299999999976,11.122299999999976
2008-10-30,0.7621081081081081,535.7620000000001,0.2,2.32,0.3798585427662678,0.08516358463726885,59.87,242.0706970128023,236.57,247.72,2.107928716440627,3.263157894736842,10.0,0.0,0.0,0.0,171.0,0.24324324324324326,2.0,1330.0,1.8918918918918919,19.0,7428.366666666667,10.566666666666666,30.9,8929.366666666667,12.701801801801802,8.92936666666664,8.92936666666664
2008-10-31,0.8790989660265879,595.15,0.192,3.178,0.66849675746966,0.07191728212703102,48.688,241.338729689808,235.05,246.79,2.1300219835008707,3.707533234859675,13.4,0.0,0.0,0.0,149.0,0.22008862629246675,2.0,4825.0,7.127031019202363,19.0,4945.166666666667,7.304529788281635,35.96666666666667,9919.166666666666,14.651649433776464,9.91916666666664,9.91916666666664
2008-11-01,0.584189111747851,407.764,0.418,1.652,0.2995353240995592,0.07905157593123209,55.178,241.90219197707736,235.43,246.3,2.2899119873932445,2.655587392550143,6.8,0.0,0.0,0.0,170.0,0.24355300859598855,2.0,1034.0,1.481375358166189,19.0,5592.066666666667,8.011556829035339,15.766666666666667,6796.066666666667,9.736485195797517,6.796066666666637,6.796066666666637
2008-11-02,0.6377460317460318,441.958,0.418,2.29,0.3765639973197628,0.08257142857142857,57.222,242.19265512265514,235.63,247.71,2.225440436558119,2.8906204906204906,10.0,0.0,0.0,0.0,170.0,0.2453102453102453,2.0,1405.0,2.0274170274170276,19.0,5790.966666666667,8.356373256373256,27.433333333333337,7365.966666666667,10.62910052910053,7.365966666666639,7.365966666666639
2008-11-03,0.5562059701492538,372.658,0.25,1.624,0.3004781032742048,0.0801134328358209,53.676,241.98520895522387,233.49,247.65,2.2456088759702006,2.5346268656716417,6.8,0.0,0.0,0.0,169.0,0.25223880597014925,2.0,994.0,1.483582089552239,19.0,5047.966666666667,7.534278606965175,26.766666666666666,6210.966666666666,9.270099502487561,6.210966666666641,6.210966666666641
2008-11-04,0.6950393442622951,423.974,0.252,3.664,0.8089775836187297,0.07955737704918033,48.53,241.55390163934428,233.93,245.98,2.3655565913807997,2.9842622950819675,15.4,0.0,0.0,0.0,193.0,0.3163934426229508,4.0,1370.0,2.2459016393442623,19.0,5503.233333333334,9.02169398907104,45.766666666666666,7066.233333333334,11.583989071038252,7.066233333333311,7.066233333333311
2008-11-05,1.1963827493261456,443.858,0.258,3.986,0.9755778407576123,0.11752021563342319,43.6,240.4581132075472,235.04,244.81,1.8598216125189773,5.052830188679245,17.4,0.0,0.0,0.0,211.0,0.568733153638814,4.0,1365.0,3.6792452830188678,19.0,5821.633333333333,15.69173405211141,66.43333333333334,7397.633333333333,19.939712488769093,7.397633333333318,7.397633333333318
2008-11-06,1.0138928571428572,681.336,0.212,4.0,0.764443321692361,0.1280297619047619,86.036,240.71857142857144,234.65,245.42,1.939790357168452,4.337202380952381,17.6,0.0,0.0,0.0,197.0,0.2931547619047619,2.0,2921.0,4.346726190476191,19.0,8237.6,12.258333333333335,50.56666666666667,11355.6,16.898214285714285,11.355599999999976,11.355599999999976
2008-11-07,1.034300469483568,660.918,0.258,4.652,0.6750972231269807,0.0768169014084507,49.086,239.93131455399057,234.82,244.42,1.8782318837276735,4.381533646322379,19.8,0.0,0.0,0.0,143.0,0.2237871674491393,2.0,4369.0,6.837245696400626,19.0,6503.3,10.177308294209704,60.53333333333333,11015.3,17.238341158059466,11.015299999999977,11.015299999999977
2008-11-08,0.9999271523178809,603.956,0.256,3.52,0.714742789434953,0.08828476821192052,53.324,239.4156953642384,231.43,245.47,2.5629843741365477,4.239072847682119,15.0,0.0,0.0,0.0,180.0,0.2980132450331126,3.0,2882.0,4.771523178807947,18.0,7003.933333333333,11.595916114790286,41.666666666666664,10065.933333333332,16.665452538631346,10.06593333333331,10.06593333333331
2008-11-09,1.3447754385964914,766.522,0.252,4.204,0.86582605523246,0.1150456140350877,65.576,239.1946140350877,231.79,244.17,2.6255048774120593,5.687368421052632,17.6,0.0,0.0,0.0,233.0,0.4087719298245614,4.0,5015.0,8.798245614035087,19.0,7527.366666666667,13.205906432748538,53.06666666666666,12775.366666666667,22.412923976608187,12.775366666666645,12.775366666666645
2008-11-10,1.36623669250646,881.2226666666667,0.262,4.608,0.9745533767446026,0.10414263565891473,67.172,239.65100258397933,232.57,246.77,2.7622352311516494,5.79359173126615,19.8,0.0,0.0,0.0,159.0,0.24651162790697675,2.0,4387.333333333333,6.8020671834625315,19.0,10140.711111111112,15.722032730404825,76.8,14687.044444444444,22.770611541774333,14.687044444444421,14.687044444444421
2008-11-11,1.4039067357512953,812.862,0.26,4.728,0.8681294760198405,0.08726079447322971,50.524,240.5402590673575,231.61,245.67,2.859363741364928,5.893609671848014,20.0,0.0,0.0,0.0,217.0,0.3747841105354059,4.0,4942.0,8.535405872193436,19.0,8388.7,14.48825561312608,61.8,13547.7,23.398445595854923,13.547699999999978,13.547699999999978
2008-11-12,1.3890964285714287,777.894,0.268,4.676,0.640400460010932,0.11252857142857142,63.016,240.52691071428572,234.21,248.77,2.3344562082159803,5.7785714285714285,19.6,0.0,0.0,0.0,234.0,0.41785714285714287,4.0,3478.0,6.210714285714285,18.0,9252.9,16.523035714285715,60.93333333333334,12964.9,23.15160714285714,12.96489999999998,12.96489999999998
2008-11-13,0.8561746987951807,568.5,0.254,4.824,0.7381355785560169,0.08709939759036145,57.834,241.55215361445784,234.31,246.79,2.3250960246575256,3.618072289156627,20.0,0.0,0.0,0.0,145.0,0.2183734939759036,2.0,2753.0,4.146084337349397,19.0,6577.0,9.90512048192771,62.400000000000006,9475.0,14.269578313253012,9.474999999999977,9.474999999999977
2008-11-14,0.9272698412698411,525.762,0.256,4.898,0.6940398020611124,0.08724162257495591,49.466,241.35700176366845,235.41,246.72,2.495095225031651,3.9358024691358025,21.0,0.0,0.0,0.0,132.0,0.2328042328042328,2.0,2965.0,5.2292768959435625,19.0,5665.7,9.992416225749558,64.63333333333334,8762.7,15.454497354497356,8.76269999999998,8.76269999999998
2008-11-15,1.5598763250883392,882.89,0.256,5.072,1.2698360867971556,0.095,53.77,239.277703180212,231.63,244.81,2.972900735994787,6.630388692579506,21.2,0.0,0.0,0.0,160.0,0.2826855123674912,4.0,5412.0,9.56183745583039,19.0,9142.833333333334,16.15341578327444,66.53333333333333,14714.833333333334,25.997938751472322,14.714833333333313,14.714833333333313
2008-11-16,1.1565553235908141,553.99,0.22,3.722,0.8254981611021953,0.10218371607515657,48.946,241.14853862212942,233.22,245.86,2.5277565329818423,4.8597077244258875,15.6,0.0,0.0,0.0,175.0,0.3653444676409186,4.0,1949.0,4.068893528183716,19.0,7109.166666666667,14.84168406402227,58.833333333333336,9233.166666666666,19.275922059846902,9.23316666666665,9.23316666666665
2008-11-17,1.029618479880775,690.874,0.212,5.094,0.7463728954090363,0.08337108792846498,55.942,241.1924441132638,233.4,246.82,2.7290541775423884,4.290312965722802,21.4,0.0,0.0,0.0,163.0,0.2429210134128167,2.0,4696.0,6.998509687034277,19.0,6655.566666666667,9.918877297565823,66.9,11514.566666666668,17.160307998012918,11.514566666666642,11.514566666666642
2008-11-18,1.0800845070422536,690.174,0.26,4.51,0.8504183660035106,0.10019405320813772,64.024,240.2528951486698,232.48,246.67,3.0883698675567235,4.574021909233177,19.2,0.0,0.0,0.0,169.0,0.2644757433489828,2.0,4387.0,6.865414710485133,19.0,6946.9,10.871517996870109,70.3,11502.9,18.001408450704226,11.502899999999977,11.502899999999977
2008-11-19,1.1176082474226803,650.448,0.258,4.842,0.9079538975084087,0.11471134020618556,66.762,240.8740378006873,232.01,247.58,3.017748420092104,4.7240549828178695,20.4,0.0,0.0,0.0,250.0,0.42955326460481097,4.0,3211.0,5.517182130584192,19.0,7379.8,12.680068728522338,70.8,10840.8,18.626804123711338,10.840799999999978,10.840799999999978
2008-11-20,1.0693353846153846,695.068,0.282,4.816,0.9360592352871366,0.08259999999999999,53.69,239.98103076923078,232.2,246.36,3.0353656614302116,4.54,20.6,0.0,0.0,0.0,145.0,0.2230769230769231,2.0,2883.0,4.435384615384615,19.0,8556.466666666667,13.163794871794872,77.53333333333333,11584.466666666667,17.82225641025641,11.584466666666643,11.584466666666643
2008-11-21,1.001826498422713,635.158,0.26,3.062,0.6644304084236035,0.08840694006309148,56.05,240.4204574132492,231.98,246.3,2.504081712900383,4.258359621451104,13.2,0.0,0.0,0.0,154.0,0.24290220820189273,2.0,3687.0,5.815457413249211,18.0,6744.966666666667,10.638748685594113,51.03333333333333,10585.966666666667,16.697108307045216,10.585966666666645,10.585966666666645
2008-11-22,1.0039413580246914,650.554,0.258,5.008,0.7249715037533633,0.08158333333333333,52.866,239.99378086419753,231.35,245.21,2.74815347220167,4.256481481481481,21.0,0.0,0.0,0.0,168.0,0.25925925925925924,2.0,3525.0,5.439814814814815,19.0,7149.566666666667,11.033281893004116,74.3,10842.566666666668,16.732355967078192,10.842566666666643,10.842566666666643
2008-11-23,1.4929663865546219,710.652,0.256,4.868,1.2740853573505686,0.10104621848739495,48.098,240.28991596638656,232.48,246.01,2.4552887692269407,6.3050420168067225,20.8,0.0,0.0,0.0,236.0,0.4957983193277311,4.0,2370.0,4.9789915966386555,19.0,9238.2,19.407983193277314,76.16666666666667,11844.2,24.8827731092437,11.844199999999981,11.844199999999981
2008-11-24,2.212493710691824,1407.146,0.658,5.142,0.9030854207248267,0.08903144654088051,56.624,240.29775157232703,234.05,246.16,2.622891859811444,9.206918238993712,21.4,0.0,0.0,0.0,224.0,0.3522012578616352,2.0,6024.0,9.471698113207546,19.0,17204.433333333334,27.050995807127883,67.7,23452.433333333334,36.874895178197065,23.45243333333331,23.45243333333331
2008-11-25,1.695031825795645,1011.934,0.212,4.788,0.9642304059876237,0.09542043551088777,56.966,241.10296482412062,234.42,249.23,2.6440769098376,7.050921273031825,20.0,0.0,0.0,0.0,152.0,0.254606365159129,2.0,4398.0,7.366834170854271,19.0,12315.566666666666,20.629089893914013,63.333333333333336,16865.566666666666,28.250530429927412,16.865566666666645,16.865566666666645
2008-11-26,0.9989263456090651,705.242,0.204,4.612,0.8871324352586273,0.08362606232294617,59.04,242.44869688385268,235.6,247.93,2.3980244236369166,4.124362606232295,19.6,0.0,0.0,0.0,160.0,0.22662889518413598,2.0,4642.0,6.575070821529745,19.0,6952.033333333334,9.847072710103872,59.83333333333333,11754.033333333333,16.64877242681775,11.754033333333306,11.754033333333306
